Candidate,Tweet,Year,Party
DonaldTrump,RT @laralogan: Where is the justice for Andy Ngo? Antifa has been carrying out violent attacks for a long time in Portland long before the…,2020,Republican
DonaldTrump,RT @LizRNC: Blaming anyone except the left-wing mobs radical antifa and Marxists and the feckless Dem leadership in cities allowing them…,2020,Republican
DonaldTrump,RT @TheRightMelissa: Democrats now trying to distance themselves from #BidenRiots but it’s not gonna work. Antifa &amp; BLM are your supporters…,2020,Republican
DonaldTrump,RT @BernardKerik: .@tedwheeler Portland is your responsibility not President @realDonaldTrump’s! You have allowed #BLM and #Antifa militan…,2020,Republican
DonaldTrump,The only way you will stop the violence in the high crime Democrat run cities is through strength!,2020,Republican
DonaldTrump,Ted Wheeler the wacky Radical Left Do Nothing Democrat Mayor of Portland who has watched great death and destruction of his City during his tenure thinks this lawless situation should go on forever. Wrong! Portland will never recover with a fool for a Mayor....,2020,Republican
DonaldTrump,....He tried mixing with the Agitators and Anarchists and they mocked him. He would like to blame me and the Federal Government for going in but he hasn’t seen anything yet. We have only been there with a small group to defend our U.S. Courthouse because he couldn’t do it....,2020,Republican
DonaldTrump,..The people of Portland like all other cities &amp;  parts of our great Country want Law &amp; Order. The Radical Left Democrat Mayors like the dummy running Portland or the guy right now in his basement unwilling to lead or even speak out against crime will never be able to do it!,2020,Republican
DonaldTrump,LAW &amp; ORDER!!!,2020,Republican
DonaldTrump,.@DNI_Ratcliffe on @MariaBartiromo this morning. @FoxNews,2020,Republican
DonaldTrump,Moving along nicely. MAGA! https://t.co/xNchR73xgp,2020,Republican
DonaldTrump,RT @PollWatch2020: Trump got 8 percent of black vote in 2016. I’ve been predicting 11-13 percent in 2020. I’m thinking he could get 14-16 p…,2020,Republican
DonaldTrump,"RT @PollWatch2020: Rich Baris: ""Democrats are in a complete and total panic right now.""",2020,Republican
DonaldTrump,RT @PollWatch2020: Heads will explode. Trump up in Michigan.,2020,Republican
DonaldTrump,RT @PollWatch2020: Here's the Trafalgar Group info on Trump's lead in Michigan:https://t.co/Bux455MJzX,2020,Republican
DonaldTrump,RT @Peoples_Pundit: Donald Trump just got the biggest betting odds convention bounce in history and the convention just ended last night.…,2020,Republican
DonaldTrump,RT @PollWatch2020: If you want to see how good or bad a pollster is just go to Real Clear Politics and check their past predictions. Don't…,2020,Republican
DonaldTrump,RT @PollWatch2020: Interesting,2020,Republican
DonaldTrump,RT @PollWatch2020: We're at the point now where no pollster should be using registered voters.,2020,Republican
DonaldTrump,RT @PollWatch2020: Concerning presidential debates which option has more risk for Joe Biden? (i.e. which option could hurt Biden more?),2020,Republican
DonaldTrump,RT @RobertCahaly: @marthamaccallum pay attention we got it right ‘16 and ‘18. And we show it tightening,2020,Republican
DonaldTrump,RT @PollWatch2020: True. Full campaign mode!,2020,Republican
DonaldTrump,RT @PollWatch2020: 1)  A nugget about the Trafalgar Michigan poll that has Trump up 46.6 to 45.2 over Biden.Before the Dem Convention Tru…,2020,Republican
DonaldTrump,RT @PollWatch2020: 3) To me the big news is that Trump was up 2.7% in Michigan right before the Dem Convention. After the coming Trump bump…,2020,Republican
DonaldTrump,RT @PollWatch2020: Trump put on a GREAT show in New Hampshire. Well over an hour! When Biden campaigns will he go for an hour?  Probably 8…,2020,Republican
DonaldTrump,Michael knows!!! https://t.co/QNuj5Y1PZc,2020,Republican
DonaldTrump,RT @RobertCahaly: Doubt what we @trafalgar_group say about #MI #Elections2020 at your own peril. History is not on your side. https://t.co/…,2020,Republican
DonaldTrump,RT @LarrySchweikart: @ForecasterEnten 3) There is no---ZERO---drop off in Trump support from 2016. There is 95% GOP support.4) This means…,2020,Republican
DonaldTrump,RT @thebradfordfile: WOW. President Trump's support among black voters rose 9 points during the GOP convention.,2020,Republican
DonaldTrump,RT @PollWatch2020: 1). BREAKING: Democracy Institute shows Trump up nationally and in battlegrounds:National Popular Vote:Trump 48Biden…,2020,Republican
DonaldTrump,RT @PollWatch2020: 2). Democracy Institute Poll:FloridaTrump 47Biden 44Minnesota Trump 48Biden 45New HampshireTrump 47Biden 43,2020,Republican
DonaldTrump,RT @PollWatch2020: 3). DI poll:Electoral ProjectionTrump 319Biden 219,2020,Republican
DonaldTrump,RT @PollWatch2020: 4). Enthusiasm gap is huge.Very supportive Trump 82%Biden 40%,2020,Republican
DonaldTrump,RT @PollWatch2020: 6). According to Democracy Institute the Dems badly miscalculated on BLM:74% prefer all lives matter26% prefer black…,2020,Republican
DonaldTrump,RT @PollWatch2020: 9) According to the Democracy Institute Poll: Trump approval is at 52 percent  (NOTE: That number is exactly what Zogb…,2020,Republican
DonaldTrump,"RT @PollWatch2020: 12. DI Poll:""Which candidate do you trust to do the best job handling the economy?Trump: 59%Biden 41%",2020,Republican
DonaldTrump,RT @PollWatch2020: 16.  From DI Poll:“Do you think Joe Biden is experiencing some form of cognitive decline such as the early stages of…,2020,Republican
DonaldTrump,RT @TheBabylonBee: Biden: 'If You Thought The Republican Convention Was Good Just Wait 'Til We Have Our Convention!' https://t.co/Q27uwZtO…,2020,Republican
DonaldTrump,RT @DrewHolden360: At some point it would be nice if we talked about the fact that there appears to be a semi-professional class of people…,2020,Republican
DonaldTrump,RT @NoahCRothman: A lot of these videos have been shocking. I audibly gasped at this one.,2020,Republican
DonaldTrump,RT @MaxAbrahms: Don’t forget how the media said during last election that ISIS wanted Trump to win &amp; would strengthen if he became presiden…,2020,Republican
DonaldTrump,"RT @ConceptualJames: Literally every time I hear the words ""peaceful protesters"" now I assume it's a lie. This isn't correct or good.",2020,Republican
DonaldTrump,RT @LeeSmithDC: Query for CNN employees: do you tell the truth to your loved ones? To your children spouses and parents and your friends…,2020,Republican
DonaldTrump,RT @RichLowry: True and it’s confounding that they ever thought totally glossing over it was a good idea,2020,Republican
DonaldTrump,RT @AriFleischer: This is an excellent Q&amp;A explaining the nuts &amp; bolts of voting in NV a state that has never conducted a mostly-mail gene…,2020,Republican
DonaldTrump,Their minds are gone!!! https://t.co/4KMtQSvF5z,2020,Republican
DonaldTrump,.@MayorBowser should arrest these agitators and thugs!Clean up D.C. or the Federal Government will do it for you. Enough!!! @MayorBowser https://t.co/45RzrDqw1q,2020,Republican
DonaldTrump,RT @CarmineSabia: It is a shame Portland Mayor Ted Wheeler places his politics above the safety of his citizens.,2020,Republican
DonaldTrump,The National Guard is Ready Willing and Able. All the Governor has to do is call! https://t.co/iRe5ExgRGO,2020,Republican
DonaldTrump,Tone down the language but TRUE! https://t.co/CcdNwlLsb3,2020,Republican
DonaldTrump,RT @HasTedResigned: It is August 29 2020 and Ted Wheeler has not yet resigned for committing war crimes.,2020,Republican
DonaldTrump,RT @stillgray: The chickens are coming home to roost in Portland as anti-police activists rally at mayor Ted Wheeler’s residence and plan t…,2020,Republican
DonaldTrump,This is where his crazed leaders are taking their puppet! https://t.co/ZdJzr2UQre,2020,Republican
DonaldTrump,RT @livesmattershow: These are the zombies that are calling for a revolution to move into power in the USAImagine these people becoming y…,2020,Republican
DonaldTrump,RT @gatewaypundit: Portland Black Lives Matter Have Chained Themselves Together in Lobby of Leftist Mayor Ted Wheeler's Apartment https://t…,2020,Republican
DonaldTrump,RT @DeanBrowningPA: Portland Mayor Ted Wheeler apparently wasn't getting enough attention so he published the letter he wrote to Trump reje…,2020,Republican
DonaldTrump,RT @KerriKupecDOJ: Fun fact about Portland Mayor Ted Wheeler — not only is he the mayor he’s also the police commissioner....,2020,Republican
DonaldTrump,Thank you Lisa. Well stated!!! https://t.co/k0urkflQdx,2020,Republican
DonaldTrump,RT @10tpdx: Ted Wheeler and the PPB have blood on their hands.,2020,Republican
DonaldTrump,RT @talktomooney: For no particular reason this is the phone number of Portland's mayor Ted Wheeler.  Consider calling on him to resign.…,2020,Republican
DonaldTrump,RT @stoolpresidente: Shame on the @bigten,2020,Republican
DonaldTrump,RT @dbongino: ALL LIVES MATTER!,2020,Republican
DonaldTrump,RT @JackPosobiec: BREAKING: President Trump will travel to Kenosha WI on Tuesday,2020,Republican
DonaldTrump,Thank you. We will not let them down! https://t.co/IOAVJpJji5,2020,Republican
DonaldTrump,RT @RealJamesWoods: Hey can somebody yell down to the basement and tell Joe there’s another police station on fire? Try to catch him betwe…,2020,Republican
DonaldTrump,RT @EricTrump: Great - we can now all vote in person! https://t.co/t0Sn4gCrRe,2020,Republican
DonaldTrump,RT @CortesSteve: Fund Police.Defund NPR.,2020,Republican
DonaldTrump,Play Football Big Ten! https://t.co/tlMFxv2mvx,2020,Republican
DonaldTrump,RT @RealJamesWoods: #KillerCuomo should be in jail.,2020,Republican
DonaldTrump,GREAT PATRIOTS! https://t.co/BWGxVoBTmI,2020,Republican
DonaldTrump,RT @RealJamesWoods: Basement flooded? https://t.co/x0MwRkirLI,2020,Republican
DonaldTrump,Disgraceful Anarchists. We are watching them closely but stupidly protected by the Radical Left Dems! https://t.co/IvuIh6cRz5,2020,Republican
DonaldTrump,RT @littllemel: “This week the CDC quietly updated the Covid number to admit that only 6% of all the 153504 deaths recorded actually died…,2020,Republican
DonaldTrump,RT @JackPosobiec: Reminder: Ted Wheeler rejected President Trump’s officer for federal assistance in Portland,2020,Republican
DonaldTrump,RT @PollWatch2020: 1). BREAKING: Democracy Institute shows Trump up nationally and in battlegrounds:National Popular Vote:Trump 48Biden…,2020,Republican
DonaldTrump,Democrat “Leadership” has no clue. Request help now....Problem Over!!! https://t.co/Jifo9JwTD0,2020,Republican
DonaldTrump,RT @RichardGrenell: Hours after @tedwheeler sent a “I Don’t Want Trump’s Help” letter his city is in chaos.,2020,Republican
DonaldTrump,ANTIFA is a Radical Left group that only wants bad things for our Country. They are supported by $FOOLS! https://t.co/Be8avd2wPL,2020,Republican
DonaldTrump,RT @MrAndyNgo: The NYT is reporting that the deceased white victim was wearing a Patriot Prayer hat. Patriot Prayer is a pro-Trump conserva…,2020,Republican
DonaldTrump,RT @stillgray: The shooting victim in Portland had a blue lives patch on his pants. https://t.co/8VsOHnZNeX,2020,Republican
DonaldTrump,RT @JennaEllisEsq: 🚨🚨🚨🚨🚨🚨🚨🚨🚨 https://t.co/kcbyFcxoEL,2020,Republican
DonaldTrump,RT @MrAndyNgo: It was a conservative who was killed.,2020,Republican
DonaldTrump,RT @guru_scout: Just 2 days ago Portland's mayor yet again rejected President Trump's offer for federal aid after over 90 days of rioting.…,2020,Republican
DonaldTrump,RT @drdavidsamadi: As of today in America 3378859 people have recovered from COVID-19.The media only reports the deaths and new case n…,2020,Republican
